FRFR_OCCRR_ID,OCCRR_YR,OCCRR_MNT,OCCRR_DT,OCCRR_TM,OCCRR_DYWK_NM,FRFR_OCCRR_CTPRV_NM,FRFR_OCCRR_SGNG_NM,FRFR_OCCRR_EPMN_NM,FRFR_OCCRR_DNL_NM,FRFR_OCCRR_LTNO_NM,FRFR_OCCRR_LCTN_XCRD,FRFR_OCCRR_LCTN_YCRD,LTTC_ID,FRFR_POTFR_TM,FRFR_OCCRR_CAUS_NM,FRFR_DMG_AREA,POTFR_RSRC_INPT_QNTT,TPRT,HMDT,WDSP,PRCPT_QNTT,STORUNST_CD,FRTP_CD,DNST_CD,FRTP_TRE_HGHT,DMCLS_CD,AGCLS_CD,HASLV,NNFRS_DSTNC,CMPSI_FG,PTMNT_FG,CMTRY_FG,FRSTTN_DSTNC,PTMNT_DSTNC,TPGRP_DATA_FG
4579,2022,3,6,10,일요일,경상남도,함양군,서하면,운곡리,산213-1,127.6655901,35.6068858,라마14b34b,1:18,입산자실화,0.03,78.0,3.1916666666666664,22.625,3.7291666666666665,0.0,1.0,2.0,C,14.0,2.0,4.0,750.0,241.041,0.0,1.0,0.0,25.515,407.443,1.0
4582,2022,3,6,14,일요일,경상남도,산청군,단성면,길리,산146-2,127.9118527,35.2661928,라라37a96b,2:38,기타,0.5,133.0,3.533333333333333,29.08333333333333,4.0625,0.0,1.0,2.0,A,0.0,1.0,4.0,170.0,95.749,0.0,0.0,0.0,7.5,2299.192,1.0
4584,2022,3,6,16,일요일,경상남도,남해군,이동면,무림리,230,127.963745,34.78594,라라42a43b,1:50,기타,0.1,68.0,4.645833333333333,33.083333333333336,1.820833333333333,0.0,0.0,0.0,,0.0,2.0,4.0,50.0,34.6,0.0,0.0,0.0,9.153,592.597,1.0
4585,2022,3,6,17,일요일,경상남도,사천시,사천읍,구암리,1769-1,128.0893845,35.0903307,라라53b77a,0:21,농산부산물소각,0.01,58.0,2.933333333333333,37.16666666666666,1.0583333333333331,0.0,1.0,1.0,C,20.0,2.0,5.0,25.0,37.533,0.0,0.0,0.0,0.359,1627.515,1.0
4596,2022,3,9,14,공휴일,경상남도,창녕군,고암면,간상리,산107,128.5051889,35.5889757,라마91a33a,1:55,농산부산물소각,0.1,96.0,8.0875,47.625,1.0291666666666666,0.0,1.0,1.0,C,22.0,2.0,,90.0,87.375,0.0,0.0,0.0,6.803,1651.225,1.0
4611,2022,3,12,7,토요일,경상남도,산청군,시천면,내대리,산325,127.6931788,35.3179647,라마17b02b,5:45,기타,3.8,178.0,13.766666666666666,74.70833333333333,1.3125,0.0,0.0,0.0,,0.0,2.0,,1555.0,1706.754,0.0,1.0,0.0,21.526,72.004,1.0
4617,2022,3,12,21,토요일,경상남도,김해시,주촌면,선지리,산22-2,128.8502714,35.2447229,마라22b95a,3:52,입산자실화,0.6,192.0,15.25,77.5,1.5375,0.0,1.0,1.0,C,14.0,2.0,4.0,155.0,281.021,0.0,1.0,0.0,3.53,131.968,1.0
4622,2022,3,24,12,목요일,경상남도,의령군,화정면,덕교리,산92,128.1861382,35.2828662,라라62a98b,2:12,농산부산물소각,1.47,130.0,8.041666666666666,50.583333333333336,1.6041666666666667,0.0,1.0,1.0,C,20.0,2.0,,165.0,146.627,0.0,0.0,0.0,12.838,1518.067,1.0
4623,2022,3,27,22,일요일,경상남도,창녕군,유어면,가항리,산44,128.3878775,35.520239,라마80b25a,2:20,건축물화재비화,0.1,105.0,13.108333333333334,50.91666666666666,1.4791666666666667,0.0,1.0,1.0,C,12.0,2.0,5.0,75.0,118.843,0.0,0.0,0.0,11.766,3226.318,1.0
4624,2022,3,28,10,월요일,경상남도,창원시마산합포구,구산면,석곡리,산186,128.5425757,35.1119922,라라95a80a,0:27,입산자실화,0.02,65.0,8.637500000000001,36.0,1.9375,0.0,1.0,3.0,A,12.0,2.0,5.0,20.0,62.319,0.0,0.0,0.0,7.237,1436.975,1.0
4628,2022,3,29,14,화요일,경상남도,사천시,서포면,자혜리,산140,128.0080957,34.9918612,라라46a66a,1:24,농산부산물소각,0.05,89.0,9.0,60.54166666666666,0.8875000000000001,0.0,0.0,0.0,,0.0,2.0,5.0,15.0,10.871,0.0,0.0,0.0,11.685,4749.818,1.0
4633,2022,4,1,13,금요일,경상남도,사천시,정동면,화암리,산50,128.1073392,35.0744776,라라55a75b,1:13,기타,0.01,177.0,9.754166666666666,63.75,1.2958333333333334,2.5,1.0,2.0,C,18.0,2.0,4.0,70.0,73.438,0.0,1.0,0.0,5.745,92.975,1.0
4666,2022,4,6,14,수요일,경상남도,함양군,휴천면,목현리,산37-5,127.752262,35.4828131,라마22b20b,0:45,입산자실화,0.14,95.0,14.304166666666667,32.0,2.154166666666667,0.0,1.0,2.0,C,16.0,2.0,4.0,215.0,42.062,0.0,0.0,0.0,7.875,825.291,1.0
4669,2022,4,6,19,수요일,경상남도,밀양시,무안면,정곡리,산21-1,128.6660562,35.4945967,마마05b22b,1:41,건축물화재비화,0.18,107.0,14.45,40.083333333333336,1.0291666666666666,0.0,1.0,1.0,C,12.0,2.0,5.0,80.0,156.552,0.0,0.0,0.0,3.445,2225.083,1.0
4677,2022,4,8,10,금요일,경상남도,창원시의창구,,봉림동,산163-4,128.68217580792776,35.25179409001427,마라07b95b,1:00,입산자실화,0.1,95.0,15.541666666666666,46.91666666666666,1.2958333333333332,0.0,0.0,0.0,,0.0,2.0,4.0,10.0,20.064,0.0,0.0,0.0,1.46,320.431,1.0
4691,2022,4,9,13,토요일,경상남도,하동군,횡천면,월평리,산99-1,127.8107958,35.1218117,라라28a80b,2:07,건축물화재비화,1.8,64.0,14.879166666666668,63.875,1.1291666666666669,0.0,2.0,0.0,,0.0,1.0,,85.0,26.756,0.0,0.0,0.0,12.534,2112.865,1.0
4701,2022,4,10,7,일요일,경상남도,산청군,신등면,장천리,산89,127.9757598,35.4321181,라마43a15a,2:41,기타,1.7,103.0,15.829166666666666,64.625,1.5708333333333335,0.0,1.0,1.0,C,12.0,2.0,4.0,395.0,473.203,0.0,0.0,0.0,21.017,1241.73,1.0
4714,2022,4,10,14,일요일,경상남도,거창군,주상면,성기리,산25,127.9264018,35.7768189,라마38b53a,0:48,건축물화재비화,0.01,84.0,15.920833333333334,58.16666666666666,1.45,0.0,1.0,3.0,C,16.0,2.0,4.0,280.0,36.95,0.0,0.0,0.0,15.088,1035.551,1.0
4719,2022,4,10,21,일요일,경상남도,양산시,원동면,용당리,산12,128.9148944,35.3789175,마마28b10a,11:14,입산자실화,0.8,221.0,17.191666666666666,66.41666666666667,3.420833333333333,0.0,1.0,1.0,C,14.0,2.0,5.0,115.0,174.558,0.0,0.0,0.0,17.388,154.145,1.0
4752,2022,4,18,14,월요일,경상남도,하동군,진교면,관곡리,산32-16,127.8916815,35.0529411,라라35b73a,1:20,입산자실화,0.2,85.0,14.741666666666667,51.125,0.7333333333333334,0.0,0.0,0.0,,0.0,1.0,3.0,50.0,20.548,0.0,0.0,0.0,4.264,3266.277,1.0
4758,2022,4,19,11,화요일,경상남도,산청군,신등면,장천리,산218,127.992227,35.4117216,라마44b12b,1:02,입산자실화,0.01,70.0,15.695833333333333,36.083333333333336,1.225,0.0,1.0,1.0,C,10.0,,4.0,255.0,79.695,0.0,0.0,0.0,15.736,1140.56,1.0
4770,2022,4,20,14,수요일,경상남도,창녕군,고암면,감리,978-3,128.5619904,35.5629093,라마96a30a,1:25,담뱃불실화,0.1,105.0,16.429166666666667,34.833333333333336,1.3333333333333333,0.0,1.0,1.0,C,14.0,2.0,4.0,165.0,31.418,0.0,0.0,0.0,11.909,1397.408,1.0
4775,2022,4,20,21,수요일,경상남도,창원시진해구,,죽곡동,산114-2,128.72035096314664,35.10258069628071,마라11a79a,4:02,입산자실화,0.61,90.0,18.0375,34.291666666666664,1.4958333333333331,0.0,0.0,0.0,,0.0,2.0,4.0,60.0,17.722,0.0,0.0,0.0,0.448,492.9,1.0
4800,2022,4,24,18,일요일,경상남도,산청군,단성면,자양리,산102-4,127.8620231,35.2640819,라라32b96b,1:48,입산자실화,0.01,115.0,19.445833333333333,63.625,1.2958333333333334,0.0,1.0,1.0,C,14.0,2.0,4.0,220.0,194.004,0.0,0.0,0.0,12.6,638.048,1.0
4823,2022,5,5,5,목요일,경상남도,합천군,가회면,오도리,산60-5,128.0187619,35.4553931,라마47a17b,1:29,기타,0.1,68.0,17.520833333333332,59.333333333333336,1.125,0.0,1.0,1.0,C,18.0,2.0,4.0,255.0,110.86,0.0,0.0,0.0,14.061,1951.029,1.0
4849,2022,5,15,18,일요일,경상남도,진주시,집현면,정수리,산226,128.0816131,35.2814945,라라52b98b,1:04,입산자실화,0.05,55.0,16.5625,38.875,1.3916666666666666,0.0,1.0,1.0,C,24.0,1.0,3.0,85.0,116.332,0.0,0.0,0.0,11.226,2600.627,1.0
4860,2022,5,17,18,화요일,경상남도,양산시,상북면,대석리,산11,129.0923645,35.3873132,마마44b11a,0:51,담뱃불실화,0.01,47.0,18.875,50.16666666666666,2.254166666666667,0.0,1.0,2.0,C,16.0,2.0,5.0,420.0,858.885,0.0,0.0,0.0,8.146,276.555,1.0
4869,2022,5,19,18,목요일,경상남도,의령군,정곡면,죽전리,산286,128.2983445,35.3812557,라마72b09b,5:34,성묘객실화,3.0,328.0,19.429166666666667,49.083333333333336,1.7791666666666668,0.0,1.0,1.0,C,12.0,2.0,5.0,100.0,92.838,0.0,0.0,0.0,13.605,1859.0,1.0
4872,2022,5,20,22,금요일,경상남도,창녕군,창녕읍,여초리,산49-2,128.5002854,35.5084137,라마90b24a,0:33,담뱃불실화,0.01,43.0,20.825,47.16666666666666,1.0625,0.0,1.0,1.0,C,10.0,,,65.0,28.725,0.0,0.0,0.0,7.04,1300.237,1.0
4876,2022,5,21,15,토요일,경상남도,하동군,진교면,술상리,산19,127.8914245,34.9902714,라라35b66a,3:31,기타,0.01,84.0,20.341666666666665,69.125,0.9583333333333334,0.0,1.0,1.0,C,10.0,2.0,5.0,305.0,430.59,0.0,0.0,0.0,7.632,451.099,1.0
4877,2022,5,21,15,토요일,경상남도,밀양시,산내면,삼양리,산23-3,128.9888892,35.5843013,마마34b33a,1:41,기타,0.09,55.0,22.03333333333333,52.125,1.35,0.0,1.0,1.0,C,8.0,2.0,4.0,375.0,96.178,0.0,1.0,0.0,22.014,202.772,1.0
4887,2022,5,22,18,일요일,경상남도,함양군,백전면,구산리,산66-1,127.6229389,35.5510192,라마11a28a,5:32,입산자실화,1.0,225.0,22.1875,48.833333333333336,2.841666666666667,0.0,0.0,0.0,,0.0,1.0,3.0,345.0,10.405,0.0,1.0,0.0,13.797,11.775,1.0
4891,2022,5,23,18,월요일,경상남도,함양군,유림면,손곡리,산24-4,127.772944,35.4604272,라마24b18a,0:47,기타,0.01,40.0,23.2875,52.958333333333336,2.1375,0.0,1.0,2.0,C,6.0,2.0,4.0,200.0,58.819,0.0,0.0,0.0,12.141,1778.821,1.0
4898,2022,5,26,5,목요일,경상남도,밀양시,산내면,삼양리,산23-3,128.9888892,35.5843013,마마34b33a,4:37,기타,0.3,90.0,22.95833333333333,41.125,1.4791666666666667,0.0,1.0,1.0,C,8.0,2.0,4.0,375.0,96.178,0.0,1.0,0.0,22.014,202.772,1.0
4900,2022,5,26,13,목요일,경상남도,창원시마산합포구,진전면,시락리,산362,128.4317057,35.0629756,라라84b74b,2:53,농산부산물소각,1.1,69.0,21.89583333333333,50.79166666666666,1.3791666666666669,0.0,1.0,1.0,C,12.0,2.0,5.0,45.0,75.026,0.0,0.0,0.0,8.54,2337.537,1.0
4902,2022,5,26,19,목요일,경상남도,김해시,진영읍,좌곤리,산30,128.7120974,35.2958858,마마10a00b,18:37,입산자실화,3.95,291.0,21.870833333333334,56.333333333333336,1.7291666666666667,0.0,2.0,0.0,,0.0,2.0,,50.0,56.912,0.0,0.0,0.0,3.896,354.174,1.0
4905,2022,5,27,10,금요일,경상남도,창녕군,남지읍,반포리,산70,128.3996287,35.4352451,라마81b15b,3:50,건축물화재비화,0.1,79.0,22.6875,37.375,2.191666666666667,0.0,1.0,1.0,C,14.0,,,35.0,63.815,0.0,0.0,0.0,11.368,2686.941,1.0
4908,2022,5,27,12,금요일,경상남도,사천시,축동면,반용리,산59-12,128.0379246,35.111731,라라49a79b,1:49,담뱃불실화,0.06,50.0,21.15,48.125,1.9458333333333333,0.0,1.0,1.0,C,14.0,,,20.0,53.992,0.0,0.0,0.0,8.188,4826.437,1.0
4909,2022,5,27,12,금요일,경상남도,함양군,마천면,추성리,산27,127.7169316,35.391289,라마19b10b,2:40,건축물화재비화,0.1,78.0,20.745833333333334,43.16666666666666,3.3833333333333333,0.0,1.0,2.0,C,16.0,2.0,5.0,585.0,95.936,0.0,0.0,0.0,17.618,769.456,1.0
4912,2022,5,28,18,토요일,경상남도,함양군,휴천면,남호리,산1-9,127.770159,35.4441157,라마24b16b,1:25,담뱃불실화,0.15,61.0,21.541666666666668,45.083333333333336,2.4250000000000003,0.0,1.0,1.0,C,12.0,2.0,4.0,240.0,117.216,0.0,0.0,0.0,14.391,757.666,1.0
4914,2022,5,29,12,일요일,경상남도,사천시,서포면,다평리,산102-1,127.9403847,34.9960927,라라40a66b,3:09,입산자실화,0.1,89.0,21.4375,55.125,1.2416666666666667,0.0,1.0,1.0,C,16.0,2.0,5.0,50.0,134.69,0.0,0.0,0.0,8.565,4111.857,1.0
4916,2022,5,29,15,일요일,경상남도,산청군,오부면,왕촌리,산20,127.9005375,35.5216688,라마36a25a,3:24,입산자실화,0.01,64.0,20.820833333333333,53.333333333333336,1.7208333333333332,0.0,1.0,2.0,A,0.0,1.0,4.0,365.0,98.4,0.0,1.0,0.0,15.989,172.514,1.0
4918,2022,5,29,22,일요일,경상남도,거제시,하청면,덕곡리,산17-1,128.6044779,34.9614022,마라00b63b,1:35,기타,0.2,70.0,22.35833333333333,48.16666666666666,1.4583333333333333,0.0,1.0,1.0,C,16.0,2.0,5.0,45.0,192.877,0.0,0.0,0.0,10.505,1556.202,1.0
4919,2022,5,31,9,화요일,경상남도,밀양시,부북면,춘화리,산41,128.7365859,35.5321882,마마12a26b,124:01:00,기타,660.82,9807.0,24.070833333333336,33.333333333333336,1.975,0.0,1.0,1.0,C,14.0,2.0,5.0,145.0,131.532,0.0,0.0,0.0,6.632,720.975,1.0
4964,2022,9,27,14,화요일,경상남도,산청군,산청읍,범학리,산69,127.9271125,35.3839997,라마38b09b,2:38,입산자실화,0.01,51.0,18.808333333333334,75.5,0.8541666666666666,0.0,1.0,3.0,C,16.0,2.0,5.0,375.0,321.525,0.0,0.0,0.0,6.093,1009.328,1.0
4967,2022,10,16,15,일요일,경상남도,양산시,,삼호동,산57-5,129.1886549,35.4153282,마마53a14b,2:42,입산자실화,0.1,64.0,19.029166666666665,75.66666666666667,0.725,0.0,1.0,1.0,C,14.0,2.0,4.0,185.0,73.619,0.0,1.0,0.0,4.916,203.64,1.0
4974,2022,10,20,11,목요일,경상남도,양산시,상북면,소석리,산47-1,129.0257294,35.4125134,마마38b14a,1:54,기타,0.05,88.0,12.516666666666666,58.41666666666666,0.8083333333333332,0.0,1.0,2.0,C,16.0,2.0,5.0,355.0,640.582,0.0,0.0,0.0,5.807,2557.949,1.0
4977,2022,10,21,3,금요일,경상남도,창녕군,창녕읍,송현리,산6,128.5125785,35.5468147,라마91b28a,3:16,입산자실화,0.1,53.0,12.745833333333332,65.29166666666667,0.525,0.0,1.0,1.0,C,12.0,2.0,5.0,275.0,328.368,0.0,1.0,0.0,4.243,104.122,1.0
4979,2022,10,25,7,화요일,경상남도,진주시,,주약동,산150,128.0774096,35.1731004,라라52b86b,2:03,기타,0.03,51.0,19.87271593723224,47.67,1.3454545454545457,0.0,1.0,1.0,C,14.0,,,115.0,190.388,0.0,1.0,1.0,2.621,206.16,1.0
4980,2022,10,25,14,화요일,경상남도,거제시,장목면,구영리,산6-27,128.6920152,35.0295256,마라08b71a,2:46,입산자실화,0.05,38.0,13.033333333333331,55.583333333333336,1.6083333333333334,0.0,1.0,1.0,C,14.0,2.0,4.0,30.0,39.182,0.0,0.0,0.0,30.685,5542.326,1.0
4981,2022,10,26,10,수요일,경상남도,합천군,가회면,덕촌리,산46,128.0205853,35.4341199,라마47a15a,0:36,농산부산물소각,0.01,31.0,10.241666666666667,73.95833333333333,0.4208333333333333,0.0,1.0,1.0,C,20.0,1.0,3.0,165.0,90.997,0.0,0.0,0.0,12.675,2301.856,1.0
4982,2022,10,27,12,목요일,경상남도,진주시,,주약동,산150,128.0774096,35.1731004,라라52b86b,1:58,기타,0.26,52.0,13.629166666666668,70.29166666666667,0.5458333333333333,0.0,1.0,1.0,C,14.0,,,115.0,190.388,0.0,1.0,1.0,2.621,206.16,1.0
4995,2022,11,2,18,수요일,경상남도,함양군,유림면,손곡리,산72,127.7758106,35.4477589,라마25a16b,0:56,기타,0.01,69.0,10.254166666666666,59.79166666666666,0.6791666666666667,0.0,1.0,2.0,C,16.0,2.0,4.0,205.0,48.284,0.0,0.0,0.0,15.113,1028.406,1.0
4996,2022,11,3,9,목요일,경상남도,산청군,신등면,양전리,산18,128.0051415,35.3957939,라마45b11a,0:30,농산부산물소각,0.01,9.0,9.945833333333333,65.41666666666667,1.2208333333333334,0.0,1.0,1.0,C,20.0,1.0,3.0,145.0,76.074,0.0,0.0,0.0,14.24,2500.586,1.0
5003,2022,11,6,12,일요일,경상남도,거제시,동부면,가배리,산80-94,128.5397052,34.7867684,라라95a44a,5:10,입산자실화,0.5,101.0,9.766666666666667,58.29166666666666,0.8166666666666668,0.0,0.0,0.0,,0.0,2.0,4.0,5.0,24.693,0.0,0.0,0.0,12.549,3435.676,1.0
5006,2022,11,7,13,월요일,경상남도,진주시,일반성면,운천리,산56-7,128.2705381,35.1651969,라라70a85b,1:12,농산부산물소각,0.1,75.0,8.233333333333333,63.04166666666666,0.4708333333333334,0.0,2.0,0.0,,0.0,2.0,4.0,75.0,45.429,0.0,0.0,0.0,15.606,4782.784,1.0
5007,2022,11,7,14,월요일,경상남도,고성군,마암면,도전리,산8,128.3407904,35.0564952,라라76b73b,0:47,건축물화재비화,0.01,65.0,11.925,68.08333333333333,1.575,0.0,1.0,1.0,C,14.0,2.0,,55.0,92.347,0.0,0.0,0.0,3.297,3716.58,1.0
5013,2022,11,10,22,목요일,경상남도,의령군,봉수면,청계리,산3,128.2313323,35.479862,라마66a20b,1:34,입산자실화,0.11,143.0,10.1875,70.625,0.8083333333333332,0.0,2.0,0.0,,0.0,2.0,5.0,150.0,85.259,0.0,0.0,0.0,8.527,664.002,1.0
5015,2022,11,12,10,토요일,경상남도,의령군,칠곡면,산북리,산124,128.1530928,35.3588927,라마59a07a,3:17,쓰레기소각,0.34,95.0,14.683333333333332,82.125,1.0583333333333331,2.3,1.0,1.0,C,24.0,2.0,4.0,260.0,109.996,0.0,0.0,0.0,10.512,3155.033,1.0
5037,2022,12,2,13,금요일,경상남도,함양군,휴천면,호산리,산117-9,127.7562162,35.4725633,라마23a19b,0:57,건축물화재비화,0.01,80.0,-0.5708333333333333,53.75,1.0333333333333334,0.0,1.0,2.0,C,16.0,2.0,4.0,230.0,102.479,0.0,0.0,0.0,9.606,744.548,1.0
5042,2022,12,5,18,월요일,경상남도,남해군,창선면,대벽리,914-21,127.998556,34.9096653,라라45b57a,1:37,입산자실화,0.1,103.0,3.458333333333333,36.04166666666666,1.1541666666666666,0.0,1.0,1.0,C,10.0,3.0,6.0,30.0,40.107,0.0,0.0,0.0,9.273,4139.104,1.0
5043,2022,12,6,13,화요일,경상남도,함양군,유림면,유평리,산119-1,127.7635252,35.452558,라마23b17a,1:29,기타,0.01,95.0,1.4583333333333333,51.875,2.9125,0.0,1.0,1.0,B,10.0,2.0,4.0,310.0,77.714,0.0,0.0,0.0,13.2,1760.473,1.0
5046,2022,12,7,21,수요일,경상남도,함양군,병곡면,원산리,산125-4,127.6751229,35.5476196,라마15b27b,1:58,건축물화재비화,0.01,86.0,5.583333333333333,53.66666666666666,3.4291666666666667,0.0,1.0,1.0,C,14.0,2.0,5.0,320.0,66.366,0.0,0.0,0.0,10.96,1997.012,1.0
5048,2022,12,8,18,목요일,경상남도,양산시,원동면,용당리,산12,128.9148944,35.3789175,마마28b10a,3:36,입산자실화,0.2,168.0,5.066666666666667,62.54166666666666,0.8208333333333333,0.0,1.0,1.0,C,14.0,2.0,5.0,115.0,174.558,0.0,0.0,0.0,17.388,154.145,1.0
5054,2022,12,15,18,목요일,경상남도,진주시,,가좌동,산113-1,128.1021959,35.1618952,라라54b85a,1:34,입산자실화,0.01,28.0,-1.5125,54.333333333333336,0.9083333333333332,0.0,1.0,1.0,C,16.0,,,45.0,67.224,0.0,1.0,0.0,3.962,50.84,1.0
5058,2022,12,19,9,월요일,경상남도,함양군,서하면,황산리,산88-1,127.7711539,35.6215003,라마24b36a,0:58,입산자실화,0.03,113.0,-5.1000000000000005,70.5,1.7208333333333332,0.0,1.0,3.0,C,16.0,2.0,5.0,300.0,108.317,0.0,1.0,0.0,4.683,324.309,1.0
5060,2022,12,24,15,토요일,경상남도,남해군,미조면,송정리,산213-16,128.0151021,34.7291049,라라47a37a,1:46,입산자실화,0.1,51.0,-1.6208333333333331,60.75,1.6875,0.0,0.0,0.0,,0.0,1.0,3.0,85.0,18.911,0.0,0.0,0.0,2.815,8204.899,1.0
5062,2022,12,26,5,월요일,경상남도,고성군,대가면,연지리,산197,128.2702305,35.0021529,라라70a67b,0:55,건축물화재비화,0.06,66.0,1.4791666666666667,53.54166666666666,1.95,0.0,0.0,0.0,,0.0,2.0,4.0,175.0,34.083,0.0,0.0,0.0,8.123,627.475,1.0
5063,2022,12,26,14,월요일,경상남도,고성군,하일면,수양리,산123,128.2199381,34.9587768,라라65b62b,0:58,건축물화재비화,0.05,89.0,1.4791666666666667,53.54166666666666,1.95,0.0,1.0,1.0,C,16.0,2.0,,40.0,55.902,0.0,0.0,0.0,17.408,1269.78,1.0
5065,2022,12,27,15,화요일,경상남도,산청군,생비량면,제보리,산76-1,128.071211,35.3914013,라마51b10b,1:35,건축물화재비화,0.06,52.0,-1.9625,61.5,1.1583333333333334,0.0,1.0,1.0,C,16.0,2.0,4.0,165.0,88.863,0.0,0.0,0.0,10.366,2191.155,1.0
5085,2023,1,9,19,월요일,경상남도,합천군,용주면,방곡리,산53-4,128.1013852,35.5680343,라마54a30a,0:54,기타,0.1,100.0,1.6124999999999998,70.79166666666667,0.3583333333333333,0.0,1.0,1.0,A,0.0,2.0,4.0,110.0,44.184,0.0,0.0,0.0,11.644,3466.735,1.0
5086,2023,1,10,13,화요일,경상남도,고성군,삼산면,두포리,산44,128.2932535,34.9268542,라라72a59a,1:25,기타,0.05,80.0,6.308333333333334,64.125,1.9416666666666669,0.0,1.0,1.0,C,18.0,2.0,4.0,50.0,55.102,0.0,0.0,0.0,9.825,313.489,1.0
5092,2023,1,13,2,금요일,경상남도,김해시,한림면,금곡리,산190-4,128.8144818,35.3289786,마마19a04b,4:14,기타,0.04,107.0,14.508333333333333,98.83333333333331,1.8666666666666665,79.60000000000001,1.0,1.0,C,14.0,2.0,5.0,75.0,104.774,0.0,0.0,0.0,2.131,1513.707,1.0
5094,2023,1,21,13,공휴일,경상남도,거제시,연초면,연사리,산48,128.6425605,34.924761,마라04a59a,3:41,농산부산물소각,0.03,71.0,-0.3916666666666666,37.583333333333336,1.1708333333333332,0.0,1.0,3.0,C,16.0,2.0,4.0,95.0,133.688,0.0,0.0,0.0,2.016,517.174,1.0
5097,2023,1,22,11,공휴일,경상남도,창원시성산구,,양곡동,626-1,128.62913334946973,35.206816534106466,마라02b90b,0:20,성묘객실화,0.01,27.0,0.7583333333333333,43.79166666666666,1.2458333333333331,0.0,0.0,0.0,,0.0,1.0,3.0,40.0,20.51,0.0,0.0,0.0,2.994,1164.209,1.0
5099,2023,1,23,12,공휴일,경상남도,함양군,함양읍,이은리,산64,127.7240146,35.4995626,라마20a22b,1:25,건축물화재비화,0.06,84.0,0.9708333333333332,58.833333333333336,2.125,0.0,1.0,2.0,A,0.0,2.0,4.0,210.0,64.075,0.0,0.0,0.0,3.968,1537.672,1.0
5100,2023,1,24,6,공휴일,경상남도,산청군,금서면,지막리,산15-5,127.8470763,35.392299,라마31b10b,2:25,입산자실화,0.01,38.0,-7.420833333333333,39.333333333333336,8.191666666666666,0.0,1.0,1.0,B,16.0,2.0,5.0,405.0,57.604,0.0,0.0,0.0,10.189,889.432,1.0
5107,2023,1,29,10,일요일,경상남도,양산시,원동면,용당리,산226-2,128.8928454,35.3984979,마마26a12a,7:02,입산자실화,0.09,127.0,0.5541666666666666,56.0,1.2541666666666669,0.0,1.0,1.0,C,12.0,2.0,4.0,230.0,170.905,0.0,0.0,0.0,10.979,193.302,1.0
5111,2023,2,1,14,수요일,경상남도,함안군,대산면,장암리,산8,128.4578249,35.3747263,라마87a09a,7:30,쓰레기소각,4.38,326.0,3.5416666666666665,20.479166666666668,2.725,0.0,1.0,3.0,C,12.0,2.0,5.0,115.0,105.049,0.0,0.0,0.0,6.413,1063.873,1.0
5125,2023,2,5,15,일요일,경상남도,김해시,진영읍,죽곡리,산8-3,128.7718021,35.2904537,마마15b00a,0:51,기타,0.06,102.0,3.170833333333334,40.208333333333336,1.6333333333333335,0.0,0.0,0.0,,0.0,2.0,5.0,65.0,13.341,0.0,0.0,0.0,7.441,832.15,1.0
5127,2023,2,5,18,일요일,경상남도,함양군,백전면,운산리,산84,127.6282707,35.590651,라마11b32b,1:13,쓰레기소각,0.07,92.0,-1.2416666666666665,53.29166666666666,1.1166666666666667,0.0,1.0,1.0,C,22.0,3.0,5.0,500.0,260.837,0.0,1.0,0.0,18.039,288.76,1.0
5128,2023,2,5,20,일요일,경상남도,양산시,원동면,용당리,산12,128.9148944,35.3789175,마마28b10a,1:24,기타,0.03,122.0,2.75,49.0,1.3291666666666668,0.0,1.0,1.0,C,14.0,2.0,5.0,115.0,174.558,0.0,0.0,0.0,17.388,154.145,1.0
